pcode,county,year_month,rfq_mean,rfq_min
KE043,Homa Bay,2010-10,102.76151650000001,82.772354
KE043,Homa Bay,2010-11,58.43316041666666,25.540478
KE043,Homa Bay,2010-12,86.34559666666667,26.96273
KE043,Homa Bay,2011-01,73.080632,46.46439
KE043,Homa Bay,2011-02,87.494626,33.64862
KE043,Homa Bay,2011-03,76.05355558333333,36.646935
KE043,Homa Bay,2011-04,60.55918783333334,22.823965
KE043,Homa Bay,2011-05,90.94480733333334,55.154716
KE043,Homa Bay,2011-06,110.38077241666667,68.157455
KE043,Homa Bay,2011-07,108.55958008333333,59.786667
KE043,Homa Bay,2011-08,190.7518770833333,86.83037
KE043,Homa Bay,2011-09,125.41203866666666,76.75821
KE043,Homa Bay,2011-10,120.77459625,97.36089
KE043,Homa Bay,2011-11,184.80945716666668,77.00367
KE043,Homa Bay,2011-12,83.13771799999999,47.053547
KE043,Homa Bay,2012-01,40.111114083333334,31.285366
KE043,Homa Bay,2012-02,82.07299241666666,34.051975
KE043,Homa Bay,2012-03,79.44191666666667,22.90864
KE043,Homa Bay,2012-04,137.2935175,95.34776
KE043,Homa Bay,2012-05,112.08108924999999,80.27956
KE043,Homa Bay,2012-06,170.09092508333333,57.868378
KE043,Homa Bay,2012-07,128.49621816666667,86.62542
KE043,Homa Bay,2012-08,115.38998058333334,77.98299
KE043,Homa Bay,2012-09,167.95372408333333,106.228165
KE043,Homa Bay,2012-10,105.79576591666667,58.866493
KE043,Homa Bay,2012-11,130.56600983333334,68.70552
KE043,Homa Bay,2012-12,154.80304883333335,40.53137
KE043,Homa Bay,2013-01,87.05238666666666,46.792767
KE043,Homa Bay,2013-02,74.954244,36.25154
KE043,Homa Bay,2013-03,118.56555458333332,79.34967
KE043,Homa Bay,2013-04,143.48004208333333,89.259705
KE043,Homa Bay,2013-05,81.44146758333333,44.27425
KE043,Homa Bay,2013-06,88.38137583333334,58.947365
KE043,Homa Bay,2013-07,97.167167,52.1563
KE043,Homa Bay,2013-08,114.48914966666666,96.16077
KE043,Homa Bay,2013-09,125.38565833333332,56.64782
KE043,Homa Bay,2013-10,88.16429241666667,36.80035
KE043,Homa Bay,2013-11,109.47769816666666,80.981674
KE043,Homa Bay,2013-12,93.18555491666666,51.572926
KE043,Homa Bay,2014-01,95.36460991666667,47.92051
KE043,Homa Bay,2014-02,133.00551041666668,91.74282
KE043,Homa Bay,2014-03,88.75839024999999,20.140743
KE043,Homa Bay,2014-04,60.17867733333333,22.272501
KE043,Homa Bay,2014-05,106.80174125,92.94824
KE043,Homa Bay,2014-06,105.92675475,38.4763
KE043,Homa Bay,2014-07,99.83444508333334,66.78049
KE043,Homa Bay,2014-08,211.51884416666667,115.69196
KE043,Homa Bay,2014-09,111.38524683333333,56.37136
KE043,Homa Bay,2014-10,124.46693616666666,96.47815
KE043,Homa Bay,2014-11,83.64773925,47.219734
KE043,Homa Bay,2014-12,82.50454958333334,48.36582
KE043,Homa Bay,2015-01,35.39404591666666,27.000227
KE043,Homa Bay,2015-02,62.67652183333334,28.364325
KE043,Homa Bay,2015-03,62.22473666666667,13.773561
KE043,Homa Bay,2015-04,130.97761216666666,92.65017
KE043,Homa Bay,2015-05,122.76320908333334,104.15237
KE043,Homa Bay,2015-06,156.07912741666667,84.244865
KE043,Homa Bay,2015-07,73.93498783333332,53.860672
KE043,Homa Bay,2015-08,56.54854825,24.160755
KE043,Homa Bay,2015-09,95.32249366666667,73.57138
KE043,Homa Bay,2015-10,158.594255,64.96999
KE043,Homa Bay,2015-11,138.86718208333335,52.293648
KE043,Homa Bay,2015-12,177.08219283333332,60.049294
KE043,Homa Bay,2016-01,109.91998124999999,64.662155
KE043,Homa Bay,2016-02,54.943924583333335,45.786064
KE043,Homa Bay,2016-03,69.14122991666666,22.083101
KE043,Homa Bay,2016-04,155.48274916666665,98.41497
KE043,Homa Bay,2016-05,94.20202008333332,37.98371
KE043,Homa Bay,2016-06,64.04992691666666,36.994015
KE043,Homa Bay,2016-07,82.73438241666666,55.04136
KE043,Homa Bay,2016-08,66.11822666666667,29.537788
KE043,Homa Bay,2016-09,85.14091258333333,51.17642
KE043,Homa Bay,2016-10,70.734115,28.789421
KE043,Homa Bay,2016-11,92.35468150000001,53.605724
KE043,Homa Bay,2016-12,32.87944983333333,21.819323
KE043,Homa Bay,2017-01,60.438820666666665,30.47795
KE043,Homa Bay,2017-02,187.49772516666667,80.14672
KE043,Homa Bay,2017-03,84.42050108333333,40.038826
KE043,Homa Bay,2017-04,89.81107374999999,48.80124
KE043,Homa Bay,2017-05,106.88267858333334,63.474483
KE043,Homa Bay,2017-06,100.14759358333333,47.74383
KE043,Homa Bay,2017-07,150.1482988333333,119.542336
KE043,Homa Bay,2017-08,131.87203216666668,113.945076
KE043,Homa Bay,2017-09,120.85474508333334,66.3455
KE043,Homa Bay,2017-10,97.48253916666665,68.10146
KE043,Homa Bay,2017-11,84.26163175,24.786074
KE043,Homa Bay,2017-12,58.51492116666666,32.04123
KE043,Homa Bay,2018-01,59.073764833333335,42.235973
KE043,Homa Bay,2018-02,90.83639433333333,32.390907
KE043,Homa Bay,2018-03,129.03454125,77.1056
KE043,Homa Bay,2018-04,128.00948208333332,86.17226
KE043,Homa Bay,2018-05,133.10768175,109.384346
KE043,Homa Bay,2018-06,121.191332,69.958534
KE043,Homa Bay,2018-07,79.50270450000001,51.09521
KE043,Homa Bay,2018-08,102.47108583333333,47.610813
KE043,Homa Bay,2018-09,65.50780866666666,53.694756
KE043,Homa Bay,2018-10,150.09697500000001,108.85236
KE043,Homa Bay,2018-11,75.28305208333333,24.149216
KE043,Homa Bay,2018-12,152.81930333333332,89.16097
KE043,Homa Bay,2019-01,48.937502333333335,36.097603
KE043,Homa Bay,2019-02,111.82712758333334,34.307327
KE043,Homa Bay,2019-03,84.777976,18.161804
KE043,Homa Bay,2019-04,83.97763183333333,38.55366
KE043,Homa Bay,2019-05,121.6457725,89.87962
KE043,Homa Bay,2019-06,131.90934791666666,72.3049
KE043,Homa Bay,2019-07,127.40194258333334,48.893463
KE043,Homa Bay,2019-08,116.62582816666666,72.9925
KE043,Homa Bay,2019-09,122.715145,62.74094
KE043,Homa Bay,2019-10,243.44755666666666,177.2073
KE043,Homa Bay,2019-11,152.93443866666667,48.203274
KE043,Homa Bay,2019-12,198.65708708333332,103.0738
KE043,Homa Bay,2020-01,185.23924233333332,60.799873
KE043,Homa Bay,2020-02,136.60961991666667,92.0597
KE043,Homa Bay,2020-03,196.93768666666665,155.64037
KE043,Homa Bay,2020-04,115.08514874999999,28.630955
KE043,Homa Bay,2020-05,90.10476375,60.274624
KE043,Homa Bay,2020-06,121.50443116666666,95.76892
KE043,Homa Bay,2020-07,137.78574949999998,88.31703
KE043,Homa Bay,2020-08,114.01632308333335,77.35797
KE043,Homa Bay,2020-09,147.505837,74.63848
KE043,Homa Bay,2020-10,204.53067583333333,160.4231
KE043,Homa Bay,2020-11,285.98161250000004,154.4689
KE043,Homa Bay,2020-12,86.17565483333334,64.49908
KE043,Homa Bay,2021-01,106.58771083333335,71.06322
KE043,Homa Bay,2021-02,130.50393208333332,75.0033
KE043,Homa Bay,2021-03,83.33252908333333,51.874096
KE043,Homa Bay,2021-04,131.96978766666666,74.339
KE043,Homa Bay,2021-05,110.50909966666667,37.584145
KE043,Homa Bay,2021-06,77.31284633333334,43.4203
KE043,Homa Bay,2021-07,87.27042691666666,37.93723
KE043,Homa Bay,2021-08,97.23254383333334,59.217995
KE043,Homa Bay,2021-09,134.65188783333335,99.95207
KE043,Homa Bay,2021-10,100.16072233333334,48.477394
KE043,Homa Bay,2021-11,78.74067933333333,39.954903
KE043,Homa Bay,2021-12,86.48895499999999,51.80605
KE043,Homa Bay,2022-01,194.55111250000002,85.21948
KE043,Homa Bay,2022-02,300.0007375,149.59811
KE043,Homa Bay,2022-03,76.53476541666667,24.75141
KE043,Homa Bay,2022-04,93.70116641666668,21.418701
KE043,Homa Bay,2022-05,117.98285166666666,41.300373
KE043,Homa Bay,2022-06,104.29515858333333,81.36633
KE043,Homa Bay,2022-07,85.2401135,52.092712
KE043,Homa Bay,2022-08,163.81305216666667,105.414246
KE043,Homa Bay,2022-09,129.32148958333332,88.739815
KE043,Homa Bay,2022-10,68.67317391666667,39.56298
KE043,Homa Bay,2022-11,128.81827791666666,77.30357
KE043,Homa Bay,2022-12,197.61477416666665,140.8537
KE043,Homa Bay,2023-01,54.468620249999994,41.530014
KE043,Homa Bay,2023-02,44.49504033333333,29.13827
KE043,Homa Bay,2023-03,171.14208283333335,81.048294
KE043,Homa Bay,2023-04,125.021665,62.23622
KE043,Homa Bay,2023-05,85.72734841666666,62.068565
KE043,Homa Bay,2023-06,128.68758625,79.6991
KE043,Homa Bay,2023-07,82.49360691666668,52.077854
KE043,Homa Bay,2023-08,86.41399058333333,48.63926
KE043,Homa Bay,2023-09,149.25374,122.97128
KE043,Homa Bay,2023-10,165.17280616666667,52.05272
KE043,Homa Bay,2023-11,182.46216416666667,155.40578
KE043,Homa Bay,2023-12,116.04776983333333,70.84325
KE043,Homa Bay,2024-01,169.2350755,104.735306
KE043,Homa Bay,2024-02,164.9118975,147.55867
KE043,Homa Bay,2024-03,88.69851008333335,17.134571
KE043,Homa Bay,2024-04,127.7979265,59.888298
KE043,Homa Bay,2024-05,83.02710791666667,41.97733
KE043,Homa Bay,2024-06,70.59009833333333,52.898426
KE043,Homa Bay,2024-07,134.99828375,87.44129
KE043,Homa Bay,2024-08,113.20372233333335,61.468678
KE043,Homa Bay,2024-09,84.87022616666667,72.11086
KE043,Homa Bay,2024-10,110.51140325,83.52295
KE043,Homa Bay,2024-11,151.01790725,56.226963
KE043,Homa Bay,2024-12,99.87893458333333,76.081215
KE043,Homa Bay,2025-01,109.15189475,51.369076
KE043,Homa Bay,2025-02,48.92591908333333,29.75167
KE043,Homa Bay,2025-03,116.84072583333334,76.30183
KE043,Homa Bay,2025-04,108.3085075,64.34796
KE043,Homa Bay,2025-05,156.91434083333334,116.09107
KE043,Homa Bay,2025-06,76.56945491666666,57.826923
KE043,Homa Bay,2025-07,142.75929058333332,51.447124
KE043,Homa Bay,2025-08,91.253711,53.82346
KE043,Homa Bay,2025-09,82.99723291666668,67.765884
KE043,Homa Bay,2025-10,119.1852875,54.09568
KE043,Homa Bay,2025-11,48.68016983333334,19.487848
KE043,Homa Bay,2025-12,151.5938235,26.460287
KE043,Homa Bay,2026-01,54.13256758333333,46.063263
KE043,Homa Bay,2026-02,334.14766583333335,265.90744
KE043,Homa Bay,2026-03,163.31088416666668,140.97809
KE043,Homa Bay,2026-04,100.43756175,54.32286
KE043,Homa Bay,2026-05,119.29918375,96.00442
KE011,Isiolo,2006-01,81.82119999999999,68.22737
KE011,Isiolo,2006-02,97.12258333333334,74.66908
KE011,Isiolo,2006-03,54.50087666666667,34.242836
KE011,Isiolo,2006-04,103.26625833333333,29.42338
KE011,Isiolo,2006-05,92.27316466666667,85.28849
KE011,Isiolo,2006-06,97.673468,95.23183
KE011,Isiolo,2006-07,96.89587,96.15706
KE011,Isiolo,2006-08,106.51795666666665,99.78348
KE011,Isiolo,2006-09,98.89520666666665,96.79231
KE011,Isiolo,2006-10,122.77473000000002,84.45554
KE011,Isiolo,2006-11,146.89547333333334,113.80366
KE011,Isiolo,2006-12,150.84275333333332,98.66503
KE011,Isiolo,2007-01,94.49406666666665,79.11294
KE011,Isiolo,2007-02,87.78206333333333,74.74149
KE011,Isiolo,2007-03,82.82175933333333,44.649757
KE011,Isiolo,2007-04,61.43977533333334,21.962456
KE011,Isiolo,2007-05,109.941325,96.54575
KE011,Isiolo,2007-06,104.64317999999999,101.37488
KE011,Isiolo,2007-07,104.79565666666667,96.41741
KE011,Isiolo,2007-08,100.45095666666667,98.70593
KE011,Isiolo,2007-09,101.27425166666667,99.92782
KE011,Isiolo,2007-10,88.89159966666666,73.410065
KE011,Isiolo,2007-11,74.66589266666666,51.602848
KE011,Isiolo,2007-12,62.927796666666666,58.538025
KE011,Isiolo,2008-01,136.15107666666668,61.42211
KE011,Isiolo,2008-02,80.40570000000001,73.85809
KE011,Isiolo,2008-03,79.43396266666667,47.152782
KE011,Isiolo,2008-04,94.34161266666666,18.820248
KE011,Isiolo,2008-05,71.752,49.0754
KE011,Isiolo,2008-06,97.39179999999999,95.83443
KE011,Isiolo,2008-07,97.79341333333333,95.40251
KE011,Isiolo,2008-08,96.423745,95.9155
KE011,Isiolo,2008-09,98.77212333333334,96.23055
KE011,Isiolo,2008-10,97.61819100000001,63.847363
KE011,Isiolo,2008-11,89.16571699999999,41.348297
KE011,Isiolo,2008-12,48.605459999999994,37.9078
KE011,Isiolo,2009-01,103.69729333333333,77.26997
KE011,Isiolo,2009-02,86.95902333333333,79.34676
KE011,Isiolo,2009-03,43.418227,35.167294
KE011,Isiolo,2009-04,53.07000966666667,24.358051
KE011,Isiolo,2009-05,99.28120366666667,83.014755
KE011,Isiolo,2009-06,96.36595333333332,95.12794
KE011,Isiolo,2009-07,94.89530466666668,94.32113
KE011,Isiolo,2009-08,96.97707533333333,96.501656
KE011,Isiolo,2009-09,97.428375,92.391815
KE011,Isiolo,2009-10,138.74058466666665,95.882324
KE011,Isiolo,2009-11,49.503032,33.02249
KE011,Isiolo,2009-12,115.700945,111.2988
KE011,Isiolo,2010-01,104.11071299999999,79.876495
KE011,Isiolo,2010-02,135.22074166666667,97.59671
KE011,Isiolo,2010-03,209.16171999999997,156.49573
KE011,Isiolo,2010-04,83.66001433333334,56.277363
KE011,Isiolo,2010-05,102.32359333333333,87.11778
KE011,Isiolo,2010-06,97.98122166666667,95.772095
KE011,Isiolo,2010-07,101.11751033333333,98.47795
KE011,Isiolo,2010-08,101.54897,98.67987
KE011,Isiolo,2010-09,97.88222333333333,93.60898
KE011,Isiolo,2010-10,77.04958233333333,56.025867
KE011,Isiolo,2010-11,60.66355266666667,45.83403
KE011,Isiolo,2010-12,47.734048,38.883034
KE011,Isiolo,2011-01,75.42281100000001,62.890373
KE011,Isiolo,2011-02,94.158112,81.2586
KE011,Isiolo,2011-03,52.306016,35.221355
KE011,Isiolo,2011-04,29.32763133333333,18.07596
KE011,Isiolo,2011-05,90.13833,87.72195
KE011,Isiolo,2011-06,102.62407,99.55394
KE011,Isiolo,2011-07,102.05393833333333,97.239235
KE011,Isiolo,2011-08,104.20993333333332,97.377144
KE011,Isiolo,2011-09,98.96911,96.43653
KE011,Isiolo,2011-10,192.78133000000003,72.62396
KE011,Isiolo,2011-11,154.88590133333335,112.38779
KE011,Isiolo,2011-12,86.70060166666667,42.02086
KE011,Isiolo,2012-01,69.01051166666667,63.17004
KE011,Isiolo,2012-02,87.54072466666666,83.27988
KE011,Isiolo,2012-03,42.350731,28.820423
KE011,Isiolo,2012-04,112.67852166666667,81.51138
KE011,Isiolo,2012-05,98.38858333333333,96.0964
KE011,Isiolo,2012-06,102.47850266666667,97.546814
KE011,Isiolo,2012-07,100.91046466666667,98.718094
KE011,Isiolo,2012-08,100.95537133333333,99.647964
KE011,Isiolo,2012-09,98.05165666666666,94.18947
KE011,Isiolo,2012-10,108.06575666666667,56.99721
KE011,Isiolo,2012-11,71.68787866666666,41.404026
KE011,Isiolo,2012-12,104.99717,72.20095
KE011,Isiolo,2013-01,97.65153666666667,93.07122
KE011,Isiolo,2013-02,81.75856,75.58145
KE011,Isiolo,2013-03,177.57354866666665,64.99658
KE011,Isiolo,2013-04,127.35097900000001,39.591297
KE011,Isiolo,2013-05,73.185502,52.100666
KE011,Isiolo,2013-06,99.67769,93.94351
KE011,Isiolo,2013-07,98.67294166666666,96.89752
KE011,Isiolo,2013-08,97.46344800000001,96.08361
KE011,Isiolo,2013-09,114.53192666666666,99.95188
KE011,Isiolo,2013-10,74.86507966666666,41.689476
KE011,Isiolo,2013-11,90.169742,43.13309
KE011,Isiolo,2013-12,62.18199233333333,54.108257
KE011,Isiolo,2014-01,69.08466299999999,64.381935
KE011,Isiolo,2014-02,108.76362,83.68802
KE011,Isiolo,2014-03,143.47589866666667,51.584846
KE011,Isiolo,2014-04,91.55046466666666,35.96759
KE011,Isiolo,2014-05,81.92708566666666,60.086967
KE011,Isiolo,2014-06,99.17526,98.41776
KE011,Isiolo,2014-07,97.06704466666667,94.6132
KE011,Isiolo,2014-08,106.81242333333334,97.71178
KE011,Isiolo,2014-09,99.51570333333332,98.0282
KE011,Isiolo,2014-10,78.05983433333334,48.153843
KE011,Isiolo,2014-11,94.48670800000001,55.28968
KE011,Isiolo,2014-12,88.00564666666666,64.29232
KE011,Isiolo,2015-01,76.95159333333334,72.02619
KE011,Isiolo,2015-02,97.31887333333333,82.17669
KE011,Isiolo,2015-03,87.577961,44.696083
KE011,Isiolo,2015-04,124.79757000000001,103.74366
KE011,Isiolo,2015-05,95.10972,86.01013
KE011,Isiolo,2015-06,96.96778033333334,95.21105
KE011,Isiolo,2015-07,100.03185,97.07503
KE011,Isiolo,2015-08,97.12334666666668,95.07394
KE011,Isiolo,2015-09,97.32226333333334,92.07348
KE011,Isiolo,2015-10,117.49503666666665,48.52973
KE011,Isiolo,2015-11,127.41483,114.36516
KE011,Isiolo,2015-12,110.57339200000001,41.842686
KE011,Isiolo,2016-01,127.77990466666665,107.095314
KE011,Isiolo,2016-02,102.49240666666667,95.27694
KE011,Isiolo,2016-03,54.95847733333333,31.772205
KE011,Isiolo,2016-04,89.94078133333335,52.22911
KE011,Isiolo,2016-05,121.94987333333334,82.82147
KE011,Isiolo,2016-06,99.37191333333332,96.04222
KE011,Isiolo,2016-07,96.61086499999999,96.261375
KE011,Isiolo,2016-08,96.55637133333333,95.89335
KE011,Isiolo,2016-09,98.53318,95.70623
KE011,Isiolo,2016-10,53.584011000000004,32.010235
KE011,Isiolo,2016-11,107.06208333333332,63.18252
KE011,Isiolo,2016-12,65.134441,46.17542
KE011,Isiolo,2017-01,73.33429666666667,69.06637
KE011,Isiolo,2017-02,111.67297666666667,96.60133
KE011,Isiolo,2017-03,44.51392166666667,31.236992
KE011,Isiolo,2017-04,46.224831333333334,30.918917
KE011,Isiolo,2017-05,115.97339666666666,91.066925
KE011,Isiolo,2017-06,96.00778666666668,93.13312
KE011,Isiolo,2017-07,98.57596333333333,97.11109
KE011,Isiolo,2017-08,102.17933333333333,99.40271
KE011,Isiolo,2017-09,99.35443533333334,98.121826
KE011,Isiolo,2017-10,101.87115466666667,81.25041
KE011,Isiolo,2017-11,80.21793533333333,40.572346
KE011,Isiolo,2017-12,43.90631666666667,35.379967
KE011,Isiolo,2018-01,69.61656833333333,61.946495
KE011,Isiolo,2018-02,84.62814133333333,81.82318
KE011,Isiolo,2018-03,324.6908133333333,183.43758
KE011,Isiolo,2018-04,205.79831000000001,131.36113
KE011,Isiolo,2018-05,108.38454533333334,78.19963
KE011,Isiolo,2018-06,121.21039333333333,103.98729
KE011,Isiolo,2018-07,102.49521066666667,98.180756
KE011,Isiolo,2018-08,97.92409466666668,96.45765
KE011,Isiolo,2018-09,103.31085333333333,99.98956
KE011,Isiolo,2018-10,66.35943,56.586193
KE011,Isiolo,2018-11,56.116887999999996,49.025856
KE011,Isiolo,2018-12,180.28569666666667,86.08262
KE011,Isiolo,2019-01,100.53878666666667,84.67577
KE011,Isiolo,2019-02,99.83821499999999,86.18225
KE011,Isiolo,2019-03,53.48091133333333,33.905094
KE011,Isiolo,2019-04,73.32842733333332,18.826698
KE011,Isiolo,2019-05,102.20791966666667,64.57136
KE011,Isiolo,2019-06,109.16931133333333,99.3804
KE011,Isiolo,2019-07,98.51501666666667,96.54406
KE011,Isiolo,2019-08,98.91072000000001,98.12602
KE011,Isiolo,2019-09,104.28441500000001,100.01364
KE011,Isiolo,2019-10,260.6358933333333,231.59444
KE011,Isiolo,2019-11,207.65778333333333,179.52596
KE011,Isiolo,2019-12,157.08163666666667,125.6354
KE011,Isiolo,2020-01,186.34222,130.02237
KE011,Isiolo,2020-02,124.47744666666667,92.75707
KE011,Isiolo,2020-03,148.30671866666668,101.219986
KE011,Isiolo,2020-04,188.85463833333333,41.133835
KE011,Isiolo,2020-05,95.15969666666666,89.68785
KE011,Isiolo,2020-06,110.68611499999999,105.2482
KE011,Isiolo,2020-07,100.71403666666667,99.47426
KE011,Isiolo,2020-08,107.00951333333335,99.65821
KE011,Isiolo,2020-09,101.40785366666667,99.98956
KE011,Isiolo,2020-10,98.36285099999999,59.668003
KE011,Isiolo,2020-11,60.671793666666666,32.448845
KE011,Isiolo,2020-12,84.45236266666667,39.309998
KE011,Isiolo,2021-01,88.800342,76.38905
KE011,Isiolo,2021-02,97.35474333333333,89.15106
KE011,Isiolo,2021-03,60.996658,51.758904
KE011,Isiolo,2021-04,57.066102666666666,35.39334
KE011,Isiolo,2021-05,128.680468,94.888054
KE011,Isiolo,2021-06,96.20978666666667,93.07078
KE011,Isiolo,2021-07,98.10016466666667,97.846954
KE011,Isiolo,2021-08,96.85554033333334,95.995605
KE011,Isiolo,2021-09,99.06730666666665,97.26046
KE011,Isiolo,2021-10,65.228505,45.66602
KE011,Isiolo,2021-11,69.69319333333333,34.99271
KE011,Isiolo,2021-12,188.60385,69.72648
KE011,Isiolo,2022-01,109.08816,91.24751
KE011,Isiolo,2022-02,93.45983,78.78197
KE011,Isiolo,2022-03,53.152202666666675,44.78854
KE011,Isiolo,2022-04,76.635157,23.454031
KE011,Isiolo,2022-05,94.449793,85.8086
KE011,Isiolo,2022-06,96.26362333333333,93.25779
KE011,Isiolo,2022-07,100.43934999999999,97.63832
KE011,Isiolo,2022-08,100.73116466666666,98.041534
KE011,Isiolo,2022-09,99.61295533333333,98.60869
KE011,Isiolo,2022-10,57.925356666666666,44.49383
KE011,Isiolo,2022-11,90.88556999999999,73.40001
KE011,Isiolo,2022-12,90.610052,75.582146
KE011,Isiolo,2023-01,90.57346333333334,82.9036
KE011,Isiolo,2023-02,82.72320466666667,80.21568
KE011,Isiolo,2023-03,158.43584,56.4904
KE011,Isiolo,2023-04,227.64960333333337,78.41719
KE011,Isiolo,2023-05,92.20263166666666,81.18061
KE011,Isiolo,2023-06,101.88409,100.64099
KE011,Isiolo,2023-07,103.37472833333334,100.42777
KE011,Isiolo,2023-08,98.77920533333334,96.978516
KE011,Isiolo,2023-09,100.44497,99.90375
KE011,Isiolo,2023-10,119.93756,84.01428
KE011,Isiolo,2023-11,233.79719,205.73926
KE011,Isiolo,2023-12,68.52464733333333,39.256626
KE011,Isiolo,2024-01,109.05067333333334,77.36141
KE011,Isiolo,2024-02,151.07854666666665,110.22235
KE011,Isiolo,2024-03,48.40076200000001,41.717667
KE011,Isiolo,2024-04,163.00050566666667,38.539757
KE011,Isiolo,2024-05,150.07076333333333,97.91768
KE011,Isiolo,2024-06,95.98217,92.59285
KE011,Isiolo,2024-07,101.85781666666666,99.73124
KE011,Isiolo,2024-08,102.18831,97.86436
KE011,Isiolo,2024-09,97.54697,92.7476
KE011,Isiolo,2024-10,63.07371933333334,37.124355
KE011,Isiolo,2024-11,129.65596000000002,100.55061
KE011,Isiolo,2024-12,46.284546,34.142735
KE011,Isiolo,2025-01,76.19261566666667,61.561947
KE011,Isiolo,2025-02,85.15512,78.43368
KE011,Isiolo,2025-03,174.86504,119.03822
KE011,Isiolo,2025-04,115.07663000000001,38.36977
KE011,Isiolo,2025-05,112.20719166666667,80.367805
KE011,Isiolo,2025-06,97.94051133333335,96.10456
KE011,Isiolo,2025-07,97.19691866666666,93.86214
KE011,Isiolo,2025-08,104.74171000000001,100.72123
KE011,Isiolo,2025-09,99.848415,99.507515
KE011,Isiolo,2025-10,95.634949,55.731697
KE011,Isiolo,2025-11,45.84220533333333,40.752403
KE011,Isiolo,2025-12,70.844901,43.807693
KE011,Isiolo,2026-01,69.626851,63.612843
KE011,Isiolo,2026-02,143.946425,84.723175
KE011,Isiolo,2026-03,224.61833000000001,201.16989
KE011,Isiolo,2026-04,89.015302,27.805706
KE011,Isiolo,2026-05,66.01103,66.01103
KE034,Kajiado,2006-01,45.102715666666676,38.899303
KE034,Kajiado,2006-02,92.98026566666665,34.69631
KE034,Kajiado,2006-03,133.33373033333334,55.152935
KE034,Kajiado,2006-04,128.20865666666666,107.82212
KE034,Kajiado,2006-05,92.36986866666666,65.44382
KE034,Kajiado,2006-06,84.95370333333334,72.94868
KE034,Kajiado,2006-07,96.51265166666667,95.184105
KE034,Kajiado,2006-08,101.46899666666667,94.85981
KE034,Kajiado,2006-09,101.85181,97.31915
KE034,Kajiado,2006-10,104.326422,90.15867
KE034,Kajiado,2006-11,177.37201333333334,110.74878
KE034,Kajiado,2006-12,194.339622,68.058876
KE034,Kajiado,2007-01,83.196252,67.71215
KE034,Kajiado,2007-02,154.18133,102.44616
KE034,Kajiado,2007-03,55.632686666666665,36.36333
KE034,Kajiado,2007-04,89.54816333333333,48.60738
KE034,Kajiado,2007-05,75.22761733333333,41.656662
KE034,Kajiado,2007-06,96.85362966666666,96.007904
KE034,Kajiado,2007-07,105.47224666666666,99.72053
KE034,Kajiado,2007-08,103.749912,96.90345
KE034,Kajiado,2007-09,104.71582666666666,92.96263
KE034,Kajiado,2007-10,77.57301166666666,69.51982
KE034,Kajiado,2007-11,65.45678333333333,53.88949
KE034,Kajiado,2007-12,79.25626433333333,62.499283
KE034,Kajiado,2008-01,89.48611433333333,37.405113
KE034,Kajiado,2008-02,89.798781,56.842358
KE034,Kajiado,2008-03,180.75624333333334,59.09032
KE034,Kajiado,2008-04,65.06668166666667,38.210575
KE034,Kajiado,2008-05,63.89338633333333,37.350525
KE034,Kajiado,2008-06,91.67592333333334,83.90264
KE034,Kajiado,2008-07,103.04780866666665,100.22865
KE034,Kajiado,2008-08,90.13857666666667,88.43042
KE034,Kajiado,2008-09,104.31647666666667,98.045135
KE034,Kajiado,2008-10,115.34743866666668,90.43876
KE034,Kajiado,2008-11,83.41257633333333,50.269012
KE034,Kajiado,2008-12,33.639697000000005,25.843445
KE034,Kajiado,2009-01,67.80219166666667,40.21065
KE034,Kajiado,2009-02,79.361299,39.692772
KE034,Kajiado,2009-03,37.943054,36.833168
KE034,Kajiado,2009-04,64.90198633333334,53.404163
KE034,Kajiado,2009-05,102.23478833333333,61.69068
KE034,Kajiado,2009-06,106.60702333333332,95.59197
KE034,Kajiado,2009-07,96.74372833333332,95.99158
KE034,Kajiado,2009-08,90.58618799999999,88.342834
KE034,Kajiado,2009-09,91.58207800000001,84.25539
KE034,Kajiado,2009-10,123.73178499999999,103.719795
KE034,Kajiado,2009-11,79.790981,51.784283
KE034,Kajiado,2009-12,162.02026666666669,76.73099
KE034,Kajiado,2010-01,127.45253333333334,41.10885
KE034,Kajiado,2010-02,145.67407466666666,91.38078
KE034,Kajiado,2010-03,149.23575666666667,39.88444
KE034,Kajiado,2010-04,73.48545333333333,63.658375
KE034,Kajiado,2010-05,134.14562833333335,78.17457
KE034,Kajiado,2010-06,100.558698,93.02122
KE034,Kajiado,2010-07,96.30295066666667,95.746506
KE034,Kajiado,2010-08,94.57281666666667,91.42657
KE034,Kajiado,2010-09,99.53660666666667,98.859314
KE034,Kajiado,2010-10,93.52853,87.17108
KE034,Kajiado,2010-11,74.23471133333334,55.33444
KE034,Kajiado,2010-12,84.77028666666668,34.133785
KE034,Kajiado,2011-01,44.313673333333334,38.193188
KE034,Kajiado,2011-02,118.37137233333334,53.146587
KE034,Kajiado,2011-03,96.84105333333332,36.7364
KE034,Kajiado,2011-04,33.96085433333334,24.81736
KE034,Kajiado,2011-05,76.56193133333333,65.373634
KE034,Kajiado,2011-06,109.96859333333333,88.40366
KE034,Kajiado,2011-07,100.09609466666666,95.615234
KE034,Kajiado,2011-08,107.29672333333333,95.1957
KE034,Kajiado,2011-09,102.38684,100.54387
KE034,Kajiado,2011-10,178.42828333333333,116.74801
