pcode,county,year_month,rfq_mean,rfq_min,price_beans,price_maize,conflict_events,conflict_fatalities,mpi,vulnerability_tier,total_population,date,is_high_vuln,year,cpi,real_price_maize,real_price_beans,dprice_maize,drfq,dconflict,pev_period
KE009,Mandera,2011-05,76.42270666666667,58.48993,,57.0,4,6,0.4612,High,867420,2011-05-01,True,2011,114.0,50.0,,5.552037154317091,31.343235999999997,4.0,0
KE009,Mandera,2011-06,100.015658,97.701355,,59.0,0,0,0.4612,High,867420,2011-06-01,True,2011,114.0,51.75,,3.499999999999992,23.592951333333332,-4.0,0
KE009,Mandera,2011-07,96.21991333333334,94.72214,,63.0,1,4,0.4612,High,867420,2011-07-01,True,2011,114.0,55.26,,6.78260869565217,-3.795744666666664,1.0,0
KE009,Mandera,2011-08,96.95345466666669,96.87404,,63.0,0,0,0.4612,High,867420,2011-08-01,True,2011,114.0,55.26,,0.0,0.7335413333333491,-1.0,0
KE009,Mandera,2011-09,97.87345,94.71779,,65.0,0,0,0.4612,High,867420,2011-09-01,True,2011,114.0,57.02,,3.184943901556281,0.9199953333333184,0.0,0
KE009,Mandera,2011-10,198.42787666666663,111.60732,,67.0,3,5,0.4612,High,867420,2011-10-01,True,2011,114.0,58.77,,3.0690985619081124,100.55442666666663,3.0,0
KE009,Mandera,2011-11,269.9351633333333,133.68587,,65.0,2,1,0.4612,High,867420,2011-11-01,True,2011,114.0,57.02,,-2.9777097158414145,71.50728666666669,-1.0,0
KE009,Mandera,2011-12,127.96897333333334,83.00186,,60.0,2,0,0.4612,High,867420,2011-12-01,True,2011,114.0,52.63,,-7.6990529638723215,-141.96618999999998,0.0,0
KE009,Mandera,2012-01,94.94094866666669,93.96075,,76.0,1,0,0.4612,High,867420,2012-01-01,True,2012,124.5,61.04,,15.979479384381534,-33.02802466666665,-1.0,0
KE009,Mandera,2012-02,100.75807166666668,92.108635,,76.0,2,2,0.4612,High,867420,2012-02-01,True,2012,124.5,61.04,,0.0,5.817122999999995,1.0,0
KE009,Mandera,2012-03,53.29577666666666,36.351856,,78.0,6,11,0.4612,High,867420,2012-03-01,True,2012,124.5,62.65,,2.6376146788990917,-47.46229500000002,4.0,0
KE009,Mandera,2012-04,85.93517333333334,77.5232,,78.24,0,0,0.4612,High,867420,2012-04-01,True,2012,124.5,62.84,,0.3032721468475774,32.63939666666668,-6.0,0
KE009,Mandera,2012-05,95.83552466666669,60.09847,,78.67,1,0,0.4612,High,867420,2012-05-01,True,2012,124.5,63.19,,0.5569700827498414,9.900351333333347,1.0,0
KE009,Mandera,2012-06,96.74288133333334,92.2115,,79.0,4,1,0.4612,High,867420,2012-06-01,True,2012,124.5,63.45,,0.41145750909954426,0.9073566666666579,3.0,0
KE009,Mandera,2012-07,95.62194666666666,94.92977,,80.0,4,8,0.4612,High,867420,2012-07-01,True,2012,124.5,64.26,,1.276595744680864,-1.1209346666666846,0.0,0
KE009,Mandera,2012-08,99.62553833333334,99.327675,,80.0,4,20,0.4612,High,867420,2012-08-01,True,2012,124.5,64.26,,0.0,4.003591666666679,0.0,0
KE009,Mandera,2012-09,100.20692466666668,96.7055,,80.0,2,0,0.4612,High,867420,2012-09-01,True,2012,124.5,64.26,,0.0,0.5813863333333416,-2.0,0
KE009,Mandera,2012-10,111.22454666666668,72.91383,,79.0,1,1,0.4612,High,867420,2012-10-01,True,2012,124.5,63.45,,-1.260504201680679,11.017622000000003,-1.0,0
KE009,Mandera,2012-11,86.63704233333333,40.969807,,79.0,0,0,0.4612,High,867420,2012-11-01,True,2012,124.5,63.45,,0.0,-24.587504333333356,-1.0,0
KE009,Mandera,2012-12,77.139015,67.949905,,80.0,2,1,0.4612,High,867420,2012-12-01,True,2012,124.5,64.26,,1.276595744680864,-9.498027333333326,2.0,0
KE009,Mandera,2013-01,102.238555,98.57627,,78.0,1,2,0.4612,High,867420,2013-01-01,True,2013,132.9,58.69,,-8.667911609088087,25.099540000000005,-1.0,0
KE009,Mandera,2013-02,91.90027,82.02045,,78.0,3,4,0.4612,High,867420,2013-02-01,True,2013,132.9,58.69,,0.0,-10.338284999999999,2.0,0
KE009,Mandera,2013-03,228.911578,63.839764,,79.0,1,1,0.4612,High,867420,2013-03-01,True,2013,132.9,59.44,,1.277900834895207,137.01130799999999,-2.0,0
KE009,Mandera,2013-04,151.96144666666666,119.84035,,80.0,1,7,0.4612,High,867420,2013-04-01,True,2013,132.9,60.2,,1.2786002691790088,-76.95013133333333,0.0,0
KE009,Mandera,2013-05,81.31614,66.69985,,80.0,6,9,0.4612,High,867420,2013-05-01,True,2013,132.9,60.2,,0.0,-70.64530666666666,5.0,0
KE009,Mandera,2013-06,99.72492466666664,94.968094,,78.0,5,27,0.4612,High,867420,2013-06-01,True,2013,132.9,58.69,,-2.5083056478405363,18.408784666666634,-1.0,0
KE009,Mandera,2013-07,103.201122,100.957016,,83.0,1,2,0.4612,High,867420,2013-07-01,True,2013,132.9,62.45,,6.406542852274666,3.47619733333336,-4.0,0
KE009,Mandera,2013-08,99.91655,96.14111,,76.0,4,6,0.4612,High,867420,2013-08-01,True,2013,132.9,57.19,,-8.422738190552447,-3.284571999999997,3.0,0
KE009,Mandera,2013-09,117.631053,98.354935,,67.0,4,2,0.4612,High,867420,2013-09-01,True,2013,132.9,50.41,,-11.855219443958731,17.714502999999993,0.0,0
KE009,Mandera,2013-10,89.26410133333333,49.47219,,69.0,0,0,0.4612,High,867420,2013-10-01,True,2013,132.9,51.92,,2.9954374132116657,-28.366951666666665,-4.0,0
KE009,Mandera,2013-11,151.211285,46.632935,,67.0,6,72,0.4612,High,867420,2013-11-01,True,2013,132.9,50.41,,-2.908320493066263,61.947183666666675,6.0,0
KE009,Mandera,2013-12,64.45463033333334,39.511017,,64.0,1,0,0.4612,High,867420,2013-12-01,True,2013,132.9,48.16,,-4.4634001190240085,-86.75665466666666,-5.0,0
KE009,Mandera,2014-01,96.770418,96.297424,,60.0,1,0,0.4612,High,867420,2014-01-01,True,2014,140.7,42.64,,-11.461794019933546,32.315787666666665,0.0,0
KE009,Mandera,2014-02,100.90870533333332,83.16747,,57.0,2,0,0.4612,High,867420,2014-02-01,True,2014,140.7,40.51,,-4.995309568480311,4.1382873333333094,1.0,0
KE009,Mandera,2014-03,109.541504,60.995262,,57.0,1,0,0.4612,High,867420,2014-03-01,True,2014,140.7,40.51,,0.0,8.632798666666687,-1.0,0
KE009,Mandera,2014-04,89.58382333333334,67.98647,,56.0,3,3,0.4612,High,867420,2014-04-01,True,2014,140.7,39.8,,-1.7526536657615388,-19.95768066666666,2.0,0
KE009,Mandera,2014-05,125.31884666666669,95.00218,,56.0,3,15,0.4612,High,867420,2014-05-01,True,2014,140.7,39.8,,0.0,35.735023333333345,0.0,0
KE009,Mandera,2014-06,97.91917533333331,96.3464,,57.0,2,3,0.4612,High,867420,2014-06-01,True,2014,140.7,40.51,,1.783919597989958,-27.399671333333373,-1.0,0
KE009,Mandera,2014-07,105.16096666666668,103.95319,,59.0,1,2,0.4612,High,867420,2014-07-01,True,2014,140.7,41.93,,3.5053073315230776,7.241791333333367,-1.0,0
KE009,Mandera,2014-08,104.37827133333332,103.26997,,61.0,8,31,0.4612,High,867420,2014-08-01,True,2014,140.7,43.35,,3.3865967088003934,-0.7826953333333648,7.0,0
KE009,Mandera,2014-09,98.19958,94.82427,,63.0,2,1,0.4612,High,867420,2014-09-01,True,2014,140.7,44.78,,3.2987312572087646,-6.178691333333319,-6.0,0
KE009,Mandera,2014-10,65.69839333333333,42.08862,,66.0,1,5,0.4612,High,867420,2014-10-01,True,2014,140.7,46.91,,4.756587762393916,-32.50118666666667,-1.0,0
KE009,Mandera,2014-11,114.39543533333334,102.9664,,64.0,3,64,0.4612,High,867420,2014-11-01,True,2014,140.7,45.49,,-3.0270731187379996,48.69704200000001,2.0,0
KE009,Mandera,2014-12,74.616012,44.93767,,60.0,1,0,0.4612,High,867420,2014-12-01,True,2014,140.7,42.64,,-6.265113211694883,-39.77942333333334,-2.0,0
KE009,Mandera,2015-01,97.45126166666668,96.79135,,66.0,1,0,0.4612,High,867420,2015-01-01,True,2015,147.3,44.81,,5.089118198874298,22.835249666666684,0.0,0
KE009,Mandera,2015-02,91.287942,82.09901,,66.0,1,1,0.4612,High,867420,2015-02-01,True,2015,147.3,44.81,,0.0,-6.1633196666666805,0.0,0
KE009,Mandera,2015-03,92.43418,59.51269,,68.0,3,5,0.4612,High,867420,2015-03-01,True,2015,147.3,46.16,,3.012720374916311,1.1462379999999968,2.0,0
KE009,Mandera,2015-04,121.64030133333334,55.352314,,68.0,3,14,0.4612,High,867420,2015-04-01,True,2015,147.3,46.16,,0.0,29.206121333333343,0.0,0
KE009,Mandera,2015-05,85.82729666666667,58.30327,,65.0,0,0,0.4612,High,867420,2015-05-01,True,2015,147.3,44.13,,-4.397746967071048,-35.81300466666667,-3.0,0
KE009,Mandera,2015-06,98.96647166666666,97.1532,,65.0,4,25,0.4612,High,867420,2015-06-01,True,2015,147.3,44.13,,0.0,13.139174999999994,4.0,0
KE009,Mandera,2015-07,101.311522,99.67721,,67.0,1,3,0.4612,High,867420,2015-07-01,True,2015,147.3,45.49,,3.081803761613422,2.345050333333333,-3.0,0
KE009,Mandera,2015-08,100.43364333333334,99.65955,,68.0,0,0,0.4612,High,867420,2015-08-01,True,2015,147.3,46.16,,1.4728511760826457,-0.8778786666666605,-1.0,0
KE009,Mandera,2015-09,98.34427733333332,94.575806,,65.0,0,0,0.4612,High,867420,2015-09-01,True,2015,147.3,44.13,,-4.397746967071048,-2.0893660000000125,0.0,0
KE009,Mandera,2015-10,127.79928433333332,41.043983,,65.0,0,0,0.4612,High,867420,2015-10-01,True,2015,147.3,44.13,,0.0,29.455006999999995,0.0,0
KE009,Mandera,2015-11,96.724035,57.17373,,66.0,0,0,0.4612,High,867420,2015-11-01,True,2015,147.3,44.81,,1.540901880806711,-31.075249333333318,0.0,0
KE009,Mandera,2015-12,84.53441833333333,49.350475,,65.0,7,21,0.4612,High,867420,2015-12-01,True,2015,147.3,44.13,,-1.5175184110689521,-12.189616666666666,7.0,0
KE009,Mandera,2016-01,97.04090533333331,96.61419,,60.0,1,6,0.4612,High,867420,2016-01-01,True,2016,152.9,39.24,,-11.080897348742358,12.506486999999979,-6.0,0
KE009,Mandera,2016-02,107.03699,100.77771,,61.0,0,0,0.4612,High,867420,2016-02-01,True,2016,152.9,39.9,,1.6819571865443361,9.99608466666669,-1.0,0
KE009,Mandera,2016-03,58.482889666666665,32.465107,,62.0,1,4,0.4612,High,867420,2016-03-01,True,2016,152.9,40.55,,1.6290726817042467,-48.55410033333334,1.0,0
KE009,Mandera,2016-05,88.25774000000001,58.45448,,65.0,0,0,0.4612,High,867420,2016-05-01,True,2016,152.9,42.51,,4.833538840937113,29.774850333333347,-1.0,0
KE009,Mandera,2016-06,100.82983533333334,99.80986,,66.0,3,11,0.4612,High,867420,2016-06-01,True,2016,152.9,43.17,,1.5525758645024812,12.572095333333323,3.0,0
KE009,Mandera,2016-07,100.45041,99.8389,,66.0,1,6,0.4612,High,867420,2016-07-01,True,2016,152.9,43.17,,0.0,-0.3794253333333302,-2.0,0
KE009,Mandera,2016-08,97.68647,97.18354,,64.0,0,0,0.4612,High,867420,2016-08-01,True,2016,152.9,41.86,,-3.0345147092888602,-2.763940000000005,-1.0,0
KE009,Mandera,2016-09,97.46289333333334,94.59355,,46.6,1,1,0.4612,High,867420,2016-09-01,True,2016,152.9,30.48,,-27.18585762064023,-0.2235766666666592,1.0,0
KE009,Mandera,2016-10,49.735711,37.5881,,63.0,3,13,0.4612,High,867420,2016-10-01,True,2016,152.9,41.2,,35.17060367454068,-47.72718233333334,2.0,0
KE009,Mandera,2016-11,78.621967,43.067535,,65.0,5,4,0.4612,High,867420,2016-11-01,True,2016,152.9,42.51,,3.1796116504854144,28.886255999999996,2.0,0
KE009,Mandera,2016-12,121.81470666666668,91.08117,,66.0,0,0,0.4612,High,867420,2016-12-01,True,2016,152.9,43.17,,1.5525758645024812,43.19273966666668,-5.0,0
KE009,Mandera,2017-01,97.591752,96.71536,,66.0,3,17,0.4612,High,867420,2017-01-01,True,2017,162.0,40.74,,-5.628908964558721,-24.22295466666668,3.0,0
KE009,Mandera,2017-02,118.14395333333334,84.91158,,64.0,0,0,0.4612,High,867420,2017-02-01,True,2017,162.0,39.51,,-3.0191458026509688,20.552201333333343,-3.0,0
KE009,Mandera,2017-03,50.697202,42.46813,,68.6,2,3,0.4612,High,867420,2017-03-01,True,2017,162.0,42.35,,7.188053657301952,-67.44675133333334,2.0,0
KE009,Mandera,2017-04,87.30944133333333,64.114334,,65.0,2,14,0.4612,High,867420,2017-04-01,True,2017,162.0,40.12,,-5.265643447461644,36.61223933333333,0.0,0
KE009,Mandera,2017-05,112.45688833333332,83.610985,,64.0,5,8,0.4612,High,867420,2017-05-01,True,2017,162.0,39.51,,-1.5204386839481554,25.147447,3.0,0
KE009,Mandera,2017-06,98.45545666666668,96.01022,,66.0,6,16,0.4612,High,867420,2017-06-01,True,2017,162.0,40.74,,3.113135914958254,-14.001431666666647,1.0,0
KE009,Mandera,2017-07,99.50122866666668,98.742966,,66.0,2,1,0.4612,High,867420,2017-07-01,True,2017,162.0,40.74,,0.0,1.0457719999999995,-4.0,0
KE009,Mandera,2017-08,101.45369333333332,100.80653,,67.0,2,2,0.4612,High,867420,2017-08-01,True,2017,162.0,41.36,,1.5218458517427536,1.9524646666666428,0.0,0
KE009,Mandera,2017-09,102.34740866666664,101.47953,,70.0,1,0,0.4612,High,867420,2017-09-01,True,2017,162.0,43.21,,4.472920696324945,0.8937153333333185,-1.0,0
KE009,Mandera,2017-10,85.66082966666666,60.083275,,70.0,4,4,0.4612,High,867420,2017-10-01,True,2017,162.0,43.21,,0.0,-16.68657899999998,3.0,0
KE009,Mandera,2017-11,124.338595,39.980385,,65.0,0,0,0.4612,High,867420,2017-11-01,True,2017,162.0,40.12,,-7.151122425364509,38.67776533333334,-4.0,0
KE009,Mandera,2017-12,59.03912166666667,37.855305,,67.0,2,11,0.4612,High,867420,2017-12-01,True,2017,162.0,41.36,,3.090727816550354,-65.29947333333334,2.0,0
KE009,Mandera,2018-01,96.78971,96.14545,,67.5,1,4,0.4612,High,867420,2018-01-01,True,2018,168.7,40.01,,-3.2640232108317235,37.75058833333333,-1.0,0
KE009,Mandera,2018-02,119.77115166666668,100.509415,,67.0,1,5,0.4612,High,867420,2018-02-01,True,2018,168.7,39.72,,-0.7248187953011742,22.981441666666683,0.0,0
KE009,Mandera,2018-03,232.257705,109.365555,,65.0,2,6,0.4612,High,867420,2018-03-01,True,2018,168.7,38.53,,-2.9959718026183246,112.4865533333333,1.0,0
KE009,Mandera,2018-04,159.03097133333333,103.368484,,63.0,2,4,0.4612,High,867420,2018-04-01,True,2018,168.7,37.34,,-3.0885024656112092,-73.22673366666666,0.0,0
KE009,Mandera,2018-05,130.21576666666667,95.54064,,66.0,1,1,0.4612,High,867420,2018-05-01,True,2018,168.7,39.12,,4.7670058918050096,-28.81520466666666,-1.0,0
KE009,Mandera,2018-06,98.93349,97.3381,,64.0,2,5,0.4612,High,867420,2018-06-01,True,2018,168.7,37.94,,-3.0163599182004064,-31.28227666666666,1.0,0
KE009,Mandera,2018-07,106.82056666666666,105.31184,,63.0,1,0,0.4612,High,867420,2018-07-01,True,2018,168.7,37.34,,-1.5814443858724103,7.887076666666658,-1.0,0
KE009,Mandera,2018-08,102.68761666666668,101.42553,,64.0,4,4,0.4612,High,867420,2018-08-01,True,2018,168.7,37.94,,1.6068559185859588,-4.13294999999998,3.0,0
KE009,Mandera,2018-09,103.28458,98.7911,,67.0,4,1,0.4612,High,867420,2018-09-01,True,2018,168.7,39.72,,4.691618344754889,0.5969633333333206,0.0,0
KE009,Mandera,2018-10,99.73131,66.26135,,67.0,6,14,0.4612,High,867420,2018-10-01,True,2018,168.7,39.72,,0.0,-3.553270000000012,2.0,0
KE009,Mandera,2018-11,75.86796766666667,29.128653,,65.0,2,3,0.4612,High,867420,2018-11-01,True,2018,168.7,38.53,,-2.9959718026183246,-23.86334233333332,-4.0,0
KE009,Mandera,2018-12,283.14634333333333,233.53925,,68.0,2,2,0.4612,High,867420,2018-12-01,True,2018,168.7,40.31,,4.619776797300812,207.27837566666665,0.0,0
KE009,Mandera,2019-01,96.69100666666668,96.441666,,68.0,1,2,0.4612,High,867420,2019-01-01,True,2019,175.7,38.7,,-3.9940461423964235,-186.45533666666665,-1.0,0
KE009,Mandera,2019-02,92.31808,82.50754,,70.0,0,0,0.4612,High,867420,2019-02-01,True,2019,175.7,39.84,,2.945736434108537,-4.372926666666686,-1.0,0
KE009,Mandera,2019-03,63.02503933333333,52.802094,,75.0,0,0,0.4612,High,867420,2019-03-01,True,2019,175.7,42.69,,7.153614457831314,-29.293040666666663,0.0,0
KE009,Mandera,2019-04,66.39879366666666,31.507841,,74.0,1,0,0.4612,High,867420,2019-04-01,True,2019,175.7,42.12,,-1.3352073085031613,3.3737543333333306,1.0,0
KE009,Mandera,2019-05,152.94915733333335,60.525112,,75.0,0,0,0.4612,High,867420,2019-05-01,True,2019,175.7,42.69,,1.3532763532763559,86.55036366666668,-1.0,0
KE009,Mandera,2019-06,97.22583466666669,93.57299,,75.0,3,1,0.4612,High,867420,2019-06-01,True,2019,175.7,42.69,,0.0,-55.72332266666666,3.0,0
KE009,Mandera,2019-07,109.76960333333334,105.73186,,76.9,1,5,0.4612,High,867420,2019-07-01,True,2019,175.7,43.77,,2.5298664792691605,12.54376866666665,-2.0,0
KE009,Mandera,2019-08,99.88418,98.53921,,80.0,1,2,0.4612,High,867420,2019-08-01,True,2019,175.7,45.53,,4.021018962759881,-9.885423333333335,0.0,0
KE009,Mandera,2019-09,105.93663333333336,102.34583,,81.8,1,7,0.4612,High,867420,2019-09-01,True,2019,175.7,46.56,,2.262244673841418,6.052453333333361,0.0,0
KE009,Mandera,2019-10,292.45926000000003,105.18223,,80.0,1,0,0.4612,High,867420,2019-10-01,True,2019,175.7,45.53,,-2.21219931271478,186.52262666666667,0.0,0
KE009,Mandera,2019-11,194.465662,96.658936,,85.0,0,0,0.4612,High,867420,2019-11-01,True,2019,175.7,48.38,,6.259609048978709,-97.99359800000002,-1.0,0
KE009,Mandera,2019-12,174.160348,125.68001,,80.0,0,0,0.4612,High,867420,2019-12-01,True,2019,175.7,45.53,,-5.890863993385698,-20.30531400000001,0.0,0
KE009,Mandera,2020-01,99.580545,96.58238,,80.0,0,0,0.4612,High,867420,2020-01-01,True,2020,182.8,43.76,,-3.887546672523623,-74.579803,0.0,0
KE009,Mandera,2020-02,89.83624666666667,80.46489,,79.0,2,4,0.4612,High,867420,2020-02-01,True,2020,182.8,43.22,,-1.2340036563071255,-9.744298333333333,2.0,0
KE009,Mandera,2020-03,128.8015,74.76974,,77.0,1,0,0.4612,High,867420,2020-03-01,True,2020,182.8,42.12,,-2.545118000925506,38.96525333333334,-1.0,0
KE009,Mandera,2020-04,159.42201733333334,37.908382,,81.0,5,2,0.4612,High,867420,2020-04-01,True,2020,182.8,44.31,,5.199430199430211,30.62051733333334,4.0,0
KE009,Mandera,2020-05,76.52241166666666,59.61418,,82.0,3,1,0.4612,High,867420,2020-05-01,True,2020,182.8,44.86,,1.241254795757163,-82.89960566666669,-2.0,0
KE009,Mandera,2020-06,99.94424866666668,98.17852,,82.0,2,2,0.4612,High,867420,2020-06-01,True,2020,182.8,44.86,,0.0,23.421837000000025,-1.0,0
KE009,Mandera,2020-07,132.52840666666663,128.8508,,81.0,3,2,0.4612,High,867420,2020-07-01,True,2020,182.8,44.31,,-1.2260365581809984,32.584157999999945,1.0,0
KE009,Mandera,2020-08,101.73697333333332,101.2728,,82.0,0,0,0.4612,High,867420,2020-08-01,True,2020,182.8,44.86,,1.241254795757163,-30.791433333333302,-3.0,0
KE009,Mandera,2020-09,101.014422,100.1214,,84.0,2,6,0.4612,High,867420,2020-09-01,True,2020,182.8,45.95,,2.4297815425769143,-0.7225513333333282,2.0,0
KE009,Mandera,2020-10,82.48387466666667,49.850784,,82.0,3,3,0.4612,High,867420,2020-10-01,True,2020,182.8,44.86,,-2.3721436343852043,-18.53054733333333,1.0,0
KE009,Mandera,2020-11,57.176118333333335,37.42799,,83.0,4,8,0.4612,High,867420,2020-11-01,True,2020,182.8,45.4,,1.2037449843959047,-25.30775633333333,1.0,0
KE009,Mandera,2020-12,74.1792,47.118546,,82.0,3,1,0.4612,High,867420,2020-12-01,True,2020,182.8,44.86,,-1.1894273127753263,17.00308166666666,-1.0,0
KE009,Mandera,2023-12,70.09663133333333,40.626984,232.33333333333331,124.75,2,0,0.4612,High,867420,2023-12-01,True,2023,239.1,52.17,97.17,16.295140436914846,-4.08256866666666,-1.0,0
KE009,Mandera,2024-03,64.39302833333333,56.396095,205.28571428571428,110.0,7,8,0.4612,High,867420,2024-03-01,True,2024,258.0,42.64,79.57,-18.267203373586348,-5.703603000000001,5.0,0
KE009,Mandera,2024-06,97.09707033333332,91.942566,157.0,110.0,6,13,0.4612,High,867420,2024-06-01,True,2024,258.0,42.64,60.85,0.0,32.70404199999999,-1.0,0
KE009,Mandera,2024-09,97.684828,95.71164,166.5,86.66666666666667,6,2,0.4612,High,867420,2024-09-01,True,2024,258.0,33.59,64.53,-21.22420262664164,0.5877576666666755,0.0,0
KE009,Mandera,2025-03,155.63673666666668,82.50094,,115.0,6,10,0.4612,High,867420,2025-03-01,True,2025,272.0,42.28,,25.87079487942838,57.95190866666668,0.0,0
KE009,Mandera,2025-06,97.16599333333332,93.5898,211.0,117.66666666666669,5,9,0.4612,High,867420,2025-06-01,True,2025,272.0,43.26,77.57,2.3178807947019875,-58.47074333333336,-1.0,0
KE009,Mandera,2025-09,96.01397333333334,91.09732,154.33333333333334,108.5,3,7,0.4612,High,867420,2025-09-01,True,2025,272.0,39.89,56.74,-7.790106333795643,-1.152019999999979,-2.0,0
KE009,Mandera,2025-12,78.47809133333332,45.222134,166.0,85.0,8,4,0.4612,High,867420,2025-12-01,True,2025,272.0,31.25,61.03,-21.65956380045124,-17.535882000000015,5.0,0
KE010,Marsabit,2009-01,97.80256944444444,64.73847,,44.0,1,4,0.3466,High,459767,2009-01-01,True,2009,95.8,45.93,,-2.2349936143039484,47.02816877777778,-1.0,0
KE010,Marsabit,2009-02,80.75945777777777,69.22189,,42.0,0,0,0.3466,High,459767,2009-02-01,True,2009,95.8,43.84,,-4.55040278684955,-17.043111666666675,-1.0,0
KE010,Marsabit,2009-03,65.25987544444445,47.19459,,42.0,0,0,0.3466,High,459767,2009-03-01,True,2009,95.8,43.84,,0.0,-15.499582333333322,0.0,0
KE010,Marsabit,2009-04,61.182616,32.605946,,44.0,0,0,0.3466,High,459767,2009-04-01,True,2009,95.8,45.93,,4.767335766423342,-4.077259444444444,0.0,0
KE010,Marsabit,2009-05,95.70411777777775,41.086884,,46.0,1,0,0.3466,High,459767,2009-05-01,True,2009,95.8,48.02,,4.550402786849572,34.52150177777775,1.0,0
KE010,Marsabit,2009-06,96.16497444444444,93.39539,,45.0,0,0,0.3466,High,459767,2009-06-01,True,2009,95.8,46.97,,-2.186588921282806,0.460856666666686,-1.0,0
KE010,Marsabit,2009-07,88.30348322222223,77.88079,,47.5,0,0,0.3466,High,459767,2009-07-01,True,2009,95.8,49.58,,5.5567383436235795,-7.861491222222213,0.0,0
KE010,Marsabit,2009-08,93.729025,88.35617,,42.5,3,4,0.3466,High,459767,2009-08-01,True,2009,95.8,44.36,,-10.52843888664784,5.425541777777767,3.0,0
KE010,Marsabit,2009-09,96.18472722222222,83.97792,,43.0,0,0,0.3466,High,459767,2009-09-01,True,2009,95.8,44.89,,1.194770063119921,2.4557022222222287,-3.0,0
KE010,Marsabit,2009-10,118.2090462222222,70.34933,,43.0,0,0,0.3466,High,459767,2009-10-01,True,2009,95.8,44.89,,0.0,22.024318999999977,0.0,0
KE010,Marsabit,2009-11,61.39930799999999,29.732758,,43.0,0,0,0.3466,High,459767,2009-11-01,True,2009,95.8,44.89,,0.0,-56.80973822222221,0.0,0
KE010,Marsabit,2009-12,109.86546222222222,57.35816,,43.0,0,0,0.3466,High,459767,2009-12-01,True,2009,95.8,44.89,,0.0,48.46615422222223,0.0,0
KE010,Marsabit,2010-01,121.76365277777778,70.427666,,42.5,0,0,0.3466,High,459767,2010-01-01,True,2010,100.0,42.5,,-5.324125640454447,11.898190555555558,0.0,0
KE010,Marsabit,2010-02,124.892375,75.69399,,42.5,0,0,0.3466,High,459767,2010-02-01,True,2010,100.0,42.5,,0.0,3.1287222222222226,0.0,0
KE010,Marsabit,2010-03,174.09347666666667,112.64032,,38.0,0,0,0.3466,High,459767,2010-03-01,True,2010,100.0,38.0,,-10.588235294117643,49.20110166666667,0.0,0
KE010,Marsabit,2010-04,71.980182,46.769978,,33.0,1,0,0.3466,High,459767,2010-04-01,True,2010,100.0,33.0,,-13.157894736842103,-102.11329466666668,1.0,0
KE010,Marsabit,2010-05,101.61653866666668,54.048573,,32.5,0,0,0.3466,High,459767,2010-05-01,True,2010,100.0,32.5,,-1.5151515151515138,29.636356666666686,-1.0,0
KE010,Marsabit,2010-06,95.03907466666666,82.92115,,33.0,0,0,0.3466,High,459767,2010-06-01,True,2010,100.0,33.0,,1.538461538461533,-6.57746400000002,0.0,0
KE010,Marsabit,2010-07,97.236181,80.82658,,32.5,0,0,0.3466,High,459767,2010-07-01,True,2010,100.0,32.5,,-1.5151515151515138,2.1971063333333376,0.0,0
KE010,Marsabit,2010-08,95.67406155555555,91.438354,,32.0,0,0,0.3466,High,459767,2010-08-01,True,2010,100.0,32.0,,-1.538461538461533,-1.5621194444444484,0.0,0
KE010,Marsabit,2010-09,95.56060577777777,84.393036,,32.0,0,0,0.3466,High,459767,2010-09-01,True,2010,100.0,32.0,,0.0,-0.11345577777778715,0.0,0
KE010,Marsabit,2010-10,76.236648,61.517982,,30.0,2,2,0.3466,High,459767,2010-10-01,True,2010,100.0,30.0,,-6.25,-19.323957777777764,2.0,0
KE010,Marsabit,2010-11,47.82456977777778,36.689,,32.0,4,15,0.3466,High,459767,2010-11-01,True,2010,100.0,32.0,,6.666666666666665,-28.41207822222222,2.0,0
KE010,Marsabit,2010-12,54.28447933333334,33.018024,,32.0,0,0,0.3466,High,459767,2010-12-01,True,2010,100.0,32.0,,0.0,6.459909555555555,-4.0,0
KE010,Marsabit,2011-01,76.6807888888889,64.98132,,38.0,0,0,0.3466,High,459767,2011-01-01,True,2011,114.0,33.33,,4.156249999999995,22.39630955555556,0.0,0
KE010,Marsabit,2011-02,96.2616488888889,66.6513,,36.0,0,0,0.3466,High,459767,2011-02-01,True,2011,114.0,31.58,,-5.2505250525052505,19.58086,0.0,0
KE010,Marsabit,2011-03,65.17493966666667,29.021477,,36.0,0,0,0.3466,High,459767,2011-03-01,True,2011,114.0,31.58,,0.0,-31.086709222222225,0.0,0
KE010,Marsabit,2011-04,44.69065111111112,20.314861,,44.0,0,0,0.3466,High,459767,2011-04-01,True,2011,114.0,38.6,,22.22925902469919,-20.48428855555555,0.0,0
KE010,Marsabit,2011-05,67.64861555555555,29.84876,,44.6,1,0,0.3466,High,459767,2011-05-01,True,2011,114.0,39.12,,1.3471502590673534,22.95796444444443,1.0,0
KE010,Marsabit,2011-06,103.428034,82.92115,,45.6,0,0,0.3466,High,459767,2011-06-01,True,2011,114.0,40.0,,2.249488752556239,35.779418444444445,-1.0,0
KE010,Marsabit,2011-07,108.81780255555556,86.181305,,53.0,0,0,0.3466,High,459767,2011-07-01,True,2011,114.0,46.49,,16.225,5.389768555555563,0.0,0
KE010,Marsabit,2011-08,97.26016,90.60779,,59.16,0,0,0.3466,High,459767,2011-08-01,True,2011,114.0,51.89,,11.615401161540117,-11.55764255555556,0.0,0
