pcode,county,year_month,rfq_mean,rfq_min,price_beans,price_maize,conflict_events,conflict_fatalities,mpi,vulnerability_tier,total_population
KE009,Mandera,2007-05,106.75518466666666,77.15571,,33.0,0,0,0.4612,High,867420
KE009,Mandera,2007-06,110.91259666666667,100.76424,,29.0,0,0,0.4612,High,867420
KE009,Mandera,2007-07,96.343858,95.590454,,25.0,0,0,0.4612,High,867420
KE009,Mandera,2007-08,107.18433966666667,105.50368,,30.0,3,8,0.4612,High,867420
KE009,Mandera,2007-09,98.88917166666666,98.44473,,29.0,0,0,0.4612,High,867420
KE009,Mandera,2007-10,127.34066033333333,105.459305,,31.0,1,1,0.4612,High,867420
KE009,Mandera,2007-11,76.49157333333333,58.06334,,26.0,4,5,0.4612,High,867420
KE009,Mandera,2007-12,60.83094,40.89686,,31.0,0,0,0.4612,High,867420
KE009,Mandera,2008-01,97.47218333333335,94.72064,,31.0,2,0,0.4612,High,867420
KE009,Mandera,2008-02,88.77371333333333,82.09901,,29.0,0,0,0.4612,High,867420
KE009,Mandera,2008-03,58.284041333333334,55.35045,,33.0,0,0,0.4612,High,867420
KE009,Mandera,2008-04,103.77595133333334,64.39303,,31.0,0,0,0.4612,High,867420
KE009,Mandera,2008-05,67.76134266666666,49.84184,,34.0,0,0,0.4612,High,867420
KE009,Mandera,2008-06,108.77721000000001,103.64956,,31.0,0,0,0.4612,High,867420
KE009,Mandera,2008-07,96.59946666666667,95.74147,,32.0,0,0,0.4612,High,867420
KE009,Mandera,2008-08,98.14098133333334,97.128914,,34.0,6,19,0.4612,High,867420
KE009,Mandera,2008-09,97.64295,94.43383,,34.0,0,0,0.4612,High,867420
KE009,Mandera,2008-10,94.51863666666667,44.23405,,35.0,2,8,0.4612,High,867420
KE009,Mandera,2008-11,77.08738833333332,33.534897,,36.0,3,12,0.4612,High,867420
KE009,Mandera,2008-12,59.224758333333334,39.044205,,37.0,0,0,0.4612,High,867420
KE009,Mandera,2009-01,96.78443333333333,95.32856,,37.0,0,0,0.4612,High,867420
KE009,Mandera,2009-02,110.72260466666667,87.11173,,35.0,0,0,0.4612,High,867420
KE009,Mandera,2009-03,53.21930566666666,38.915207,,37.0,0,0,0.4612,High,867420
KE009,Mandera,2009-04,63.254986,36.606686,,39.0,0,0,0.4612,High,867420
KE009,Mandera,2009-05,98.97546,84.82626,,40.0,1,0,0.4612,High,867420
KE009,Mandera,2009-06,97.23268,94.63193,,43.0,0,0,0.4612,High,867420
KE009,Mandera,2009-07,95.93907,95.57159,,44.0,1,0,0.4612,High,867420
KE009,Mandera,2009-08,96.70935033333335,96.619156,,44.0,0,0,0.4612,High,867420
KE009,Mandera,2009-09,96.43812133333334,92.46386,,40.0,0,0,0.4612,High,867420
KE009,Mandera,2009-10,124.68493666666666,73.33542,,41.0,0,0,0.4612,High,867420
KE009,Mandera,2009-11,51.22782533333333,35.353836,,39.0,0,0,0.4612,High,867420
KE009,Mandera,2009-12,100.542155,85.992226,,36.0,0,0,0.4612,High,867420
KE009,Mandera,2010-01,100.648075,95.492775,,36.0,1,2,0.4612,High,867420
KE009,Mandera,2010-02,115.787778,94.24633,,39.0,0,0,0.4612,High,867420
KE009,Mandera,2010-03,251.22407666666666,196.47171,,34.0,0,0,0.4612,High,867420
KE009,Mandera,2010-04,96.36737333333333,75.10752,,33.0,0,0,0.4612,High,867420
KE009,Mandera,2010-05,63.92055,48.27365,,36.0,0,0,0.4612,High,867420
KE009,Mandera,2010-06,96.950588,93.304054,,39.0,0,0,0.4612,High,867420
KE009,Mandera,2010-07,98.15112333333333,95.57159,,41.0,0,0,0.4612,High,867420
KE009,Mandera,2010-08,97.06100333333332,96.46721,,44.0,0,0,0.4612,High,867420
KE009,Mandera,2010-09,96.92455866666667,94.575806,,45.0,0,0,0.4612,High,867420
KE009,Mandera,2010-10,66.45969266666667,49.831738,,45.0,1,30,0.4612,High,867420
KE009,Mandera,2010-11,43.025984666666666,29.343704,,47.0,0,0,0.4612,High,867420
KE009,Mandera,2010-12,61.303873333333335,39.59854,,49.0,0,0,0.4612,High,867420
KE009,Mandera,2011-01,96.078367,93.69478,,50.0,0,0,0.4612,High,867420
KE009,Mandera,2011-02,88.76666666666667,83.18318,,51.0,2,1,0.4612,High,867420
KE009,Mandera,2011-03,48.940133,35.24306,,52.0,1,1,0.4612,High,867420
KE009,Mandera,2011-04,45.07947066666667,24.882658,,54.0,0,0,0.4612,High,867420
KE009,Mandera,2011-05,76.42270666666667,58.48993,,57.0,4,6,0.4612,High,867420
KE009,Mandera,2011-06,100.01565799999999,97.701355,,59.0,0,0,0.4612,High,867420
KE009,Mandera,2011-07,96.21991333333334,94.72214,,63.0,1,4,0.4612,High,867420
KE009,Mandera,2011-08,96.95345466666667,96.87404,,63.0,0,0,0.4612,High,867420
KE009,Mandera,2011-09,97.87344999999999,94.71779,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2011-10,198.42787666666666,111.60732,,67.0,3,5,0.4612,High,867420
KE009,Mandera,2011-11,269.9351633333333,133.68587,,65.0,2,1,0.4612,High,867420
KE009,Mandera,2011-12,127.96897333333334,83.00186,,60.0,2,0,0.4612,High,867420
KE009,Mandera,2012-01,94.94094866666667,93.96075,,76.0,1,0,0.4612,High,867420
KE009,Mandera,2012-02,100.75807166666668,92.108635,,76.0,2,2,0.4612,High,867420
KE009,Mandera,2012-03,53.29577666666666,36.351856,,78.0,6,11,0.4612,High,867420
KE009,Mandera,2012-04,85.93517333333334,77.5232,,78.24,0,0,0.4612,High,867420
KE009,Mandera,2012-05,95.83552466666667,60.09847,,78.67,1,0,0.4612,High,867420
KE009,Mandera,2012-06,96.74288133333334,92.2115,,79.0,4,1,0.4612,High,867420
KE009,Mandera,2012-07,95.62194666666666,94.92977,,80.0,4,8,0.4612,High,867420
KE009,Mandera,2012-08,99.62553833333334,99.327675,,80.0,4,20,0.4612,High,867420
KE009,Mandera,2012-09,100.20692466666667,96.7055,,80.0,2,0,0.4612,High,867420
KE009,Mandera,2012-10,111.22454666666668,72.91383,,79.0,1,1,0.4612,High,867420
KE009,Mandera,2012-11,86.63704233333333,40.969807,,79.0,0,0,0.4612,High,867420
KE009,Mandera,2012-12,77.139015,67.949905,,80.0,2,1,0.4612,High,867420
KE009,Mandera,2013-01,102.238555,98.57627,,78.0,1,2,0.4612,High,867420
KE009,Mandera,2013-02,91.90026999999999,82.02045,,78.0,3,4,0.4612,High,867420
KE009,Mandera,2013-03,228.911578,63.839764,,79.0,1,1,0.4612,High,867420
KE009,Mandera,2013-04,151.96144666666666,119.84035,,80.0,1,7,0.4612,High,867420
KE009,Mandera,2013-05,81.31614,66.69985,,80.0,6,9,0.4612,High,867420
KE009,Mandera,2013-06,99.72492466666665,94.968094,,78.0,5,27,0.4612,High,867420
KE009,Mandera,2013-07,103.201122,100.957016,,83.0,1,2,0.4612,High,867420
KE009,Mandera,2013-08,99.91654999999999,96.14111,,76.0,4,6,0.4612,High,867420
KE009,Mandera,2013-09,117.63105300000001,98.354935,,67.0,4,2,0.4612,High,867420
KE009,Mandera,2013-10,89.26410133333333,49.47219,,69.0,0,0,0.4612,High,867420
KE009,Mandera,2013-11,151.211285,46.632935,,67.0,6,72,0.4612,High,867420
KE009,Mandera,2013-12,64.45463033333334,39.511017,,64.0,1,0,0.4612,High,867420
KE009,Mandera,2014-01,96.770418,96.297424,,60.0,1,0,0.4612,High,867420
KE009,Mandera,2014-02,100.90870533333333,83.16747,,57.0,2,0,0.4612,High,867420
KE009,Mandera,2014-03,109.54150399999999,60.995262,,57.0,1,0,0.4612,High,867420
KE009,Mandera,2014-04,89.58382333333334,67.98647,,56.0,3,3,0.4612,High,867420
KE009,Mandera,2014-05,125.31884666666667,95.00218,,56.0,3,15,0.4612,High,867420
KE009,Mandera,2014-06,97.91917533333333,96.3464,,57.0,2,3,0.4612,High,867420
KE009,Mandera,2014-07,105.16096666666668,103.95319,,59.0,1,2,0.4612,High,867420
KE009,Mandera,2014-08,104.37827133333333,103.26997,,61.0,8,31,0.4612,High,867420
KE009,Mandera,2014-09,98.19958000000001,94.82427,,63.0,2,1,0.4612,High,867420
KE009,Mandera,2014-10,65.69839333333333,42.08862,,66.0,1,5,0.4612,High,867420
KE009,Mandera,2014-11,114.39543533333334,102.9664,,64.0,3,64,0.4612,High,867420
KE009,Mandera,2014-12,74.616012,44.93767,,60.0,1,0,0.4612,High,867420
KE009,Mandera,2015-01,97.45126166666667,96.79135,,66.0,1,0,0.4612,High,867420
KE009,Mandera,2015-02,91.287942,82.09901,,66.0,1,1,0.4612,High,867420
KE009,Mandera,2015-03,92.43418000000001,59.51269,,68.0,3,5,0.4612,High,867420
KE009,Mandera,2015-04,121.64030133333334,55.352314,,68.0,3,14,0.4612,High,867420
KE009,Mandera,2015-05,85.82729666666667,58.30327,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2015-06,98.96647166666666,97.1532,,65.0,4,25,0.4612,High,867420
KE009,Mandera,2015-07,101.31152200000001,99.67721,,67.0,1,3,0.4612,High,867420
KE009,Mandera,2015-08,100.43364333333334,99.65955,,68.0,0,0,0.4612,High,867420
KE009,Mandera,2015-09,98.34427733333332,94.575806,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2015-10,127.79928433333333,41.043983,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2015-11,96.724035,57.17373,,66.0,0,0,0.4612,High,867420
KE009,Mandera,2015-12,84.53441833333333,49.350475,,65.0,7,21,0.4612,High,867420
KE009,Mandera,2016-01,97.04090533333333,96.61419,,60.0,1,6,0.4612,High,867420
KE009,Mandera,2016-02,107.03699,100.77771,,61.0,0,0,0.4612,High,867420
KE009,Mandera,2016-03,58.482889666666665,32.465107,,62.0,1,4,0.4612,High,867420
KE009,Mandera,2016-05,88.25774000000001,58.45448,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2016-06,100.82983533333334,99.80986,,66.0,3,11,0.4612,High,867420
KE009,Mandera,2016-07,100.45040999999999,99.8389,,66.0,1,6,0.4612,High,867420
KE009,Mandera,2016-08,97.68646999999999,97.18354,,64.0,0,0,0.4612,High,867420
KE009,Mandera,2016-09,97.46289333333334,94.59355,,46.6,1,1,0.4612,High,867420
KE009,Mandera,2016-10,49.735711,37.5881,,63.0,3,13,0.4612,High,867420
KE009,Mandera,2016-11,78.621967,43.067535,,65.0,5,4,0.4612,High,867420
KE009,Mandera,2016-12,121.81470666666667,91.08117,,66.0,0,0,0.4612,High,867420
KE009,Mandera,2017-01,97.591752,96.71536,,66.0,3,17,0.4612,High,867420
KE009,Mandera,2017-02,118.14395333333334,84.91158,,64.0,0,0,0.4612,High,867420
KE009,Mandera,2017-03,50.697202000000004,42.46813,,68.6,2,3,0.4612,High,867420
KE009,Mandera,2017-04,87.30944133333333,64.114334,,65.0,2,14,0.4612,High,867420
KE009,Mandera,2017-05,112.45688833333332,83.610985,,64.0,5,8,0.4612,High,867420
KE009,Mandera,2017-06,98.45545666666668,96.01022,,66.0,6,16,0.4612,High,867420
KE009,Mandera,2017-07,99.50122866666668,98.742966,,66.0,2,1,0.4612,High,867420
KE009,Mandera,2017-08,101.45369333333333,100.80653,,67.0,2,2,0.4612,High,867420
KE009,Mandera,2017-09,102.34740866666665,101.47953,,70.0,1,0,0.4612,High,867420
KE009,Mandera,2017-10,85.66082966666666,60.083275,,70.0,4,4,0.4612,High,867420
KE009,Mandera,2017-11,124.338595,39.980385,,65.0,0,0,0.4612,High,867420
KE009,Mandera,2017-12,59.03912166666667,37.855305,,67.0,2,11,0.4612,High,867420
KE009,Mandera,2018-01,96.78971,96.14545,,67.5,1,4,0.4612,High,867420
KE009,Mandera,2018-02,119.77115166666668,100.509415,,67.0,1,5,0.4612,High,867420
KE009,Mandera,2018-03,232.257705,109.365555,,65.0,2,6,0.4612,High,867420
KE009,Mandera,2018-04,159.03097133333333,103.368484,,63.0,2,4,0.4612,High,867420
KE009,Mandera,2018-05,130.21576666666667,95.54064,,66.0,1,1,0.4612,High,867420
KE009,Mandera,2018-06,98.93349,97.3381,,64.0,2,5,0.4612,High,867420
KE009,Mandera,2018-07,106.82056666666666,105.31184,,63.0,1,0,0.4612,High,867420
KE009,Mandera,2018-08,102.68761666666667,101.42553,,64.0,4,4,0.4612,High,867420
KE009,Mandera,2018-09,103.28458,98.7911,,67.0,4,1,0.4612,High,867420
KE009,Mandera,2018-10,99.73131000000001,66.26135,,67.0,6,14,0.4612,High,867420
KE009,Mandera,2018-11,75.86796766666667,29.128653,,65.0,2,3,0.4612,High,867420
KE009,Mandera,2018-12,283.14634333333333,233.53925,,68.0,2,2,0.4612,High,867420
KE009,Mandera,2019-01,96.69100666666667,96.441666,,68.0,1,2,0.4612,High,867420
KE009,Mandera,2019-02,92.31808000000001,82.50754,,70.0,0,0,0.4612,High,867420
KE009,Mandera,2019-03,63.02503933333333,52.802094,,75.0,0,0,0.4612,High,867420
KE009,Mandera,2019-04,66.39879366666666,31.507841,,74.0,1,0,0.4612,High,867420
KE009,Mandera,2019-05,152.94915733333335,60.525112,,75.0,0,0,0.4612,High,867420
KE009,Mandera,2019-06,97.22583466666667,93.57299,,75.0,3,1,0.4612,High,867420
KE009,Mandera,2019-07,109.76960333333334,105.73186,,76.9,1,5,0.4612,High,867420
KE009,Mandera,2019-08,99.88418,98.53921,,80.0,1,2,0.4612,High,867420
KE009,Mandera,2019-09,105.93663333333335,102.34583,,81.8,1,7,0.4612,High,867420
KE009,Mandera,2019-10,292.45926000000003,105.18223,,80.0,1,0,0.4612,High,867420
KE009,Mandera,2019-11,194.46566199999998,96.658936,,85.0,0,0,0.4612,High,867420
KE009,Mandera,2019-12,174.160348,125.68001,,80.0,0,0,0.4612,High,867420
KE009,Mandera,2020-01,99.58054499999999,96.58238,,80.0,0,0,0.4612,High,867420
KE009,Mandera,2020-02,89.83624666666667,80.46489,,79.0,2,4,0.4612,High,867420
KE009,Mandera,2020-03,128.8015,74.76974,,77.0,1,0,0.4612,High,867420
KE009,Mandera,2020-04,159.42201733333334,37.908382,,81.0,5,2,0.4612,High,867420
KE009,Mandera,2020-05,76.52241166666666,59.61418,,82.0,3,1,0.4612,High,867420
KE009,Mandera,2020-06,99.94424866666667,98.17852,,82.0,2,2,0.4612,High,867420
KE009,Mandera,2020-07,132.52840666666665,128.8508,,81.0,3,2,0.4612,High,867420
KE009,Mandera,2020-08,101.73697333333332,101.2728,,82.0,0,0,0.4612,High,867420
KE009,Mandera,2020-09,101.01442200000001,100.1214,,84.0,2,6,0.4612,High,867420
KE009,Mandera,2020-10,82.48387466666667,49.850784,,82.0,3,3,0.4612,High,867420
KE009,Mandera,2020-11,57.176118333333335,37.42799,,83.0,4,8,0.4612,High,867420
KE009,Mandera,2020-12,74.1792,47.118546,,82.0,3,1,0.4612,High,867420
KE009,Mandera,2023-12,70.09663133333333,40.626984,232.33333333333334,124.75,2,0,0.4612,High,867420
KE009,Mandera,2024-03,64.39302833333333,56.396095,205.28571428571428,110.0,7,8,0.4612,High,867420
KE009,Mandera,2024-06,97.09707033333332,91.942566,157.0,110.0,6,13,0.4612,High,867420
KE009,Mandera,2024-09,97.684828,95.71164,166.5,86.66666666666667,6,2,0.4612,High,867420
KE009,Mandera,2025-03,155.63673666666668,82.50094,,115.0,6,10,0.4612,High,867420
KE009,Mandera,2025-06,97.16599333333333,93.5898,211.0,117.66666666666667,5,9,0.4612,High,867420
KE009,Mandera,2025-09,96.01397333333334,91.09732,154.33333333333334,108.5,3,7,0.4612,High,867420
KE009,Mandera,2025-12,78.47809133333332,45.222134,166.0,85.0,8,4,0.4612,High,867420
KE010,Marsabit,2006-01,73.95096111111111,65.39765,,21.0,4,19,0.3466,High,459767
KE010,Marsabit,2006-02,94.17582033333333,60.889633,,22.0,3,4,0.3466,High,459767
KE010,Marsabit,2006-03,86.93260333333333,65.40391,,22.0,4,21,0.3466,High,459767
KE010,Marsabit,2006-04,137.25620511111111,40.947006,,24.0,2,5,0.3466,High,459767
KE010,Marsabit,2006-05,89.472893,62.508457,,22.0,4,7,0.3466,High,459767
KE010,Marsabit,2006-06,90.80281822222223,76.38543,,20.0,0,0,0.3466,High,459767
KE010,Marsabit,2006-07,91.09835144444445,80.26489,,21.0,1,0,0.3466,High,459767
KE010,Marsabit,2006-08,131.73462777777777,96.01152,,22.0,4,24,0.3466,High,459767
KE010,Marsabit,2006-09,101.19109277777778,86.34939,,20.0,2,17,0.3466,High,459767
KE010,Marsabit,2006-10,167.5989943333333,60.199593,,21.0,1,1,0.3466,High,459767
KE010,Marsabit,2006-11,154.1513737777778,57.569294,,20.0,0,0,0.3466,High,459767
KE010,Marsabit,2006-12,178.6353811111111,48.38266,,20.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-01,84.60147766666667,65.98744,,16.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-02,93.28782622222222,63.966156,,16.0,1,1,0.3466,High,459767
KE010,Marsabit,2007-03,88.83147011111112,33.45012,,14.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-04,104.44813444444445,28.08689,,12.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-05,99.64605355555555,63.84822,,15.0,1,15,0.3466,High,459767
KE010,Marsabit,2007-06,148.44470666666666,96.63226,,15.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-07,134.25472611111113,96.328384,,15.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-08,128.92807333333334,98.97127,,15.0,1,2,0.3466,High,459767
KE010,Marsabit,2007-09,112.2252961111111,93.98221,,18.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-10,94.071349,68.24767,,15.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-11,83.543633,35.01281,,18.0,0,0,0.3466,High,459767
KE010,Marsabit,2007-12,54.59796055555555,36.19542,,23.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-01,104.67133855555556,71.989456,,22.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-02,76.27206755555557,59.105873,,23.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-03,94.44399766666668,64.33424,,24.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-04,96.34095766666667,31.25142,,26.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-05,55.696661999999996,30.335129,,27.0,3,14,0.3466,High,459767
KE010,Marsabit,2008-06,99.034576,82.92115,,27.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-07,91.78728755555557,74.70198,,29.0,1,11,0.3466,High,459767
KE010,Marsabit,2008-08,95.19299266666667,88.35617,,30.0,3,17,0.3466,High,459767
KE010,Marsabit,2008-09,104.24151222222223,88.5857,,31.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-10,98.91642666666667,73.07651,,32.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-11,76.75882633333333,27.702847,,42.0,0,0,0.3466,High,459767
KE010,Marsabit,2008-12,50.774400666666665,33.253384,,42.0,2,15,0.3466,High,459767
KE010,Marsabit,2009-01,97.80256944444444,64.73847,,44.0,1,4,0.3466,High,459767
KE010,Marsabit,2009-02,80.75945777777777,69.22189,,42.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-03,65.25987544444445,47.19459,,42.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-04,61.182616,32.605946,,44.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-05,95.70411777777777,41.086884,,46.0,1,0,0.3466,High,459767
KE010,Marsabit,2009-06,96.16497444444445,93.39539,,45.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-07,88.30348322222223,77.88079,,47.5,0,0,0.3466,High,459767
KE010,Marsabit,2009-08,93.72902500000001,88.35617,,42.5,3,4,0.3466,High,459767
KE010,Marsabit,2009-09,96.18472722222222,83.97792,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-10,118.20904622222221,70.34933,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-11,61.39930799999999,29.732758,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2009-12,109.86546222222222,57.35816,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2010-01,121.76365277777778,70.427666,,42.5,0,0,0.3466,High,459767
KE010,Marsabit,2010-02,124.892375,75.69399,,42.5,0,0,0.3466,High,459767
KE010,Marsabit,2010-03,174.09347666666667,112.64032,,38.0,0,0,0.3466,High,459767
KE010,Marsabit,2010-04,71.980182,46.769978,,33.0,1,0,0.3466,High,459767
KE010,Marsabit,2010-05,101.61653866666667,54.048573,,32.5,0,0,0.3466,High,459767
KE010,Marsabit,2010-06,95.03907466666666,82.92115,,33.0,0,0,0.3466,High,459767
KE010,Marsabit,2010-07,97.236181,80.82658,,32.5,0,0,0.3466,High,459767
KE010,Marsabit,2010-08,95.67406155555555,91.438354,,32.0,0,0,0.3466,High,459767
KE010,Marsabit,2010-09,95.56060577777777,84.393036,,32.0,0,0,0.3466,High,459767
KE010,Marsabit,2010-10,76.236648,61.517982,,30.0,2,2,0.3466,High,459767
KE010,Marsabit,2010-11,47.82456977777778,36.689,,32.0,4,15,0.3466,High,459767
KE010,Marsabit,2010-12,54.28447933333334,33.018024,,32.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-01,76.6807888888889,64.98132,,38.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-02,96.2616488888889,66.6513,,36.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-03,65.17493966666667,29.021477,,36.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-04,44.690651111111116,20.314861,,44.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-05,67.64861555555555,29.84876,,44.6,1,0,0.3466,High,459767
KE010,Marsabit,2011-06,103.428034,82.92115,,45.6,0,0,0.3466,High,459767
KE010,Marsabit,2011-07,108.81780255555556,86.181305,,53.0,0,0,0.3466,High,459767
KE010,Marsabit,2011-08,97.26016,90.60779,,59.16,0,0,0.3466,High,459767
KE010,Marsabit,2011-09,102.96657444444445,92.49493,,62.22,0,0,0.3466,High,459767
KE010,Marsabit,2012-01,70.91031266666667,64.73847,,50.9,4,7,0.3466,High,459767
KE010,Marsabit,2012-02,76.03147733333333,70.0153,,44.1,0,0,0.3466,High,459767
KE010,Marsabit,2012-03,62.68011355555556,28.806242,,49.12,0,0,0.3466,High,459767
KE010,Marsabit,2012-04,132.996603,51.399117,,50.54,0,0,0.3466,High,459767
KE010,Marsabit,2012-05,135.6276988888889,74.7315,,44.5,1,3,0.3466,High,459767
KE010,Marsabit,2012-06,90.279786,81.25,,52.94,0,0,0.3466,High,459767
KE010,Marsabit,2012-07,108.00713266666666,88.79842,,50.12,0,0,0.3466,High,459767
KE010,Marsabit,2012-08,105.98148011111113,94.520546,,51.6,0,0,0.3466,High,459767
KE010,Marsabit,2012-09,106.73867844444445,96.98138,,51.2,0,0,0.3466,High,459767
KE010,Marsabit,2012-10,137.06290666666666,69.07527,,51.7,0,0,0.3466,High,459767
KE010,Marsabit,2012-11,81.15138266666666,35.422043,,51.8,0,0,0.3466,High,459767
KE010,Marsabit,2012-12,146.1213141111111,61.697803,,50.4,0,0,0.3466,High,459767
KE010,Marsabit,2013-01,102.14680433333334,79.93732,,53.4,0,0,0.3466,High,459767
KE010,Marsabit,2013-02,75.11305155555556,63.79032,,47.5,0,0,0.3466,High,459767
KE010,Marsabit,2013-04,169.04341333333335,66.23778,,47.6,0,0,0.3466,High,459767
KE010,Marsabit,2013-05,78.09101055555556,51.040394,,50.3,1,1,0.3466,High,459767
KE010,Marsabit,2013-06,94.4452411111111,67.3989,,45.0,2,4,0.3466,High,459767
KE010,Marsabit,2013-07,108.4139088888889,87.10437,,50.5,1,24,0.3466,High,459767
KE010,Marsabit,2013-08,95.7483318888889,82.19178,,50.4,10,20,0.3466,High,459767
KE010,Marsabit,2013-09,112.79742066666667,93.038925,,43.75,0,0,0.3466,High,459767
KE010,Marsabit,2013-10,91.59768388888888,48.69346,,52.38,0,0,0.3466,High,459767
KE010,Marsabit,2013-11,142.94438577777777,49.410618,,55.34,4,29,0.3466,High,459767
KE010,Marsabit,2013-12,56.427680111111115,36.61571,,56.77,1,0,0.3466,High,459767
KE010,Marsabit,2014-01,72.194005,68.31192,,53.36,1,9,0.3466,High,459767
KE010,Marsabit,2014-02,116.46572177777779,70.078186,,50.96,0,0,0.3466,High,459767
KE010,Marsabit,2014-03,117.36499244444445,47.362206,,48.16,0,0,0.3466,High,459767
KE010,Marsabit,2014-04,67.80399666666666,23.001095,,44.7,4,8,0.3466,High,459767
KE010,Marsabit,2014-05,97.8095301111111,56.625576,,46.67,0,0,0.3466,High,459767
KE010,Marsabit,2014-06,90.737835,79.38093,,51.5,0,0,0.3466,High,459767
KE010,Marsabit,2014-07,107.18026,71.52318,,49.6,0,0,0.3466,High,459767
KE010,Marsabit,2014-08,109.59041822222223,84.246574,,53.6,0,0,0.3466,High,459767
KE010,Marsabit,2014-09,95.41232933333333,79.509834,,49.1,0,0,0.3466,High,459767
KE010,Marsabit,2014-10,85.45508311111111,47.41427,,51.2,0,0,0.3466,High,459767
KE010,Marsabit,2014-11,84.99502244444446,39.65885,,50.7,2,6,0.3466,High,459767
KE010,Marsabit,2014-12,83.03835944444444,61.28623,,48.8,0,0,0.3466,High,459767
KE010,Marsabit,2015-01,74.69813644444444,72.03947,,48.9,0,0,0.3466,High,459767
KE010,Marsabit,2015-02,76.41171233333334,64.702065,,52.1,2,13,0.3466,High,459767
KE010,Marsabit,2015-03,60.552081111111114,46.40137,,49.4,0,0,0.3466,High,459767
KE010,Marsabit,2015-04,149.25232122222224,43.727356,,48.4,0,0,0.3466,High,459767
KE010,Marsabit,2015-05,84.41064522222223,45.899628,,48.8,1,2,0.3466,High,459767
KE010,Marsabit,2015-06,91.61599844444444,77.1343,,49.2,0,0,0.3466,High,459767
KE010,Marsabit,2015-07,92.21335400000001,71.40989,,51.3,0,0,0.3466,High,459767
KE010,Marsabit,2015-08,96.2843971111111,83.21917,,50.3,1,5,0.3466,High,459767
KE010,Marsabit,2015-09,95.20154222222222,83.78455,,51.4,0,0,0.3466,High,459767
KE010,Marsabit,2015-10,92.93589688888888,38.990112,,51.6,0,0,0.3466,High,459767
KE010,Marsabit,2015-12,128.2290018888889,53.242397,,51.2,0,0,0.3466,High,459767
KE010,Marsabit,2016-01,86.3113348888889,77.96052,,48.0,0,0,0.3466,High,459767
KE010,Marsabit,2016-02,89.11057511111112,77.36188,,47.3,0,0,0.3466,High,459767
KE010,Marsabit,2016-03,66.20439244444444,28.007835,,47.7,0,0,0.3466,High,459767
KE010,Marsabit,2016-05,80.00198655555556,46.266834,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2016-06,101.37348822222222,88.25677,,43.9,0,0,0.3466,High,459767
KE010,Marsabit,2016-07,90.08271177777777,72.19461,,42.4,0,0,0.3466,High,459767
KE010,Marsabit,2016-08,90.65961044444445,81.943954,,42.7,0,0,0.3466,High,459767
KE010,Marsabit,2016-09,92.83420766666667,81.21973,,43.3,0,0,0.3466,High,459767
KE010,Marsabit,2016-10,68.87897011111112,45.067207,,46.5,0,0,0.3466,High,459767
KE010,Marsabit,2016-11,82.34635766666666,41.577824,,45.8,0,0,0.3466,High,459767
KE010,Marsabit,2016-12,66.31113355555556,53.284454,,45.5,0,0,0.3466,High,459767
KE010,Marsabit,2017-01,85.07605933333333,72.01556,,46.7,1,4,0.3466,High,459767
KE010,Marsabit,2017-02,116.55545544444446,63.727444,,47.0,0,0,0.3466,High,459767
KE010,Marsabit,2017-03,57.612508444444444,39.531956,,46.6,0,0,0.3466,High,459767
KE010,Marsabit,2017-04,71.05141311111112,26.325617,,52.9,0,0,0.3466,High,459767
KE010,Marsabit,2017-05,113.56511444444445,53.977966,,47.0,0,0,0.3466,High,459767
